close,volume,sma_200,atr_14,volume_sma_20,price_to_sma_50,trend_label,sma_20,macd,rsi_14,bb_width,volume_ratio,momentum_10,momentum_20,volatility_20
150.27,1244323.0,146.30946902654867,5.311428571428572,1223359.2,0.0602060441692548,Uptrend,142.71,2.046605945822364,70.14388489208639,16.396179272526467,1.0171362589172501,11.469999999999999,9.52000000000001,0.016963257293091765
150.63,817742.0,146.3473684210526,5.199285714285716,1200650.5,0.0626634948316584,Downtrend,143.12949999999998,2.2874025978891552,70.19262161279795,17.846765179393344,0.6810824632147323,10.25,8.389999999999986,0.01687963719289887
148.64,1311828.0,146.3673043478261,5.487142857142858,1220835.9,0.0489056492996945,Downtrend,143.5625,2.291247238706262,64.67598475222363,18.23642566548108,1.0745326214604274,6.649999999999977,8.659999999999997,0.016731885865241262
146.64,1354651.0,146.3696551724138,5.380000000000002,1232692.85,0.0347046604046242,Downtrend,143.95,2.1086041824950996,56.713955790168264,17.878165453982888,1.0989363652105226,2.8799999999999955,7.75,0.016972950311278656
146.93,1288691.0,146.37444444444446,5.167857142857146,1239336.25,0.036190868431334,Sideways,144.3145,1.9646119967741527,65.15095042862467,17.584833058183904,1.0398235345734461,0.27000000000001023,7.2900000000000205,0.016963182412732584
153.39,1605969.0,146.43389830508474,5.464285714285716,1248264.0,0.0798036797377891,Downtrend,144.9705,2.34473650087574,70.51403342794072,18.90934149539487,1.2865619772740382,7.489999999999981,13.119999999999976,0.019317821443327825
147.35,1639426.0,146.44159663865543,5.57857142857143,1258832.3,0.0360053153716893,Downtrend,145.4405,2.134010838837071,57.41560597675705,17.80745899305856,1.3023386832384265,3.539999999999992,9.400000000000006,0.021218082778670645
145.56,1435163.0,146.43425,5.705,1279694.15,0.0227612868411179,Sideways,145.8055,1.8018011510422127,52.488938053097364,16.475898697634875,1.1214890683058918,2.990000000000009,7.300000000000011,0.021505523406303607
143.41,1345684.0,146.40925619834712,5.677142857142859,1287602.5,0.0074237881550957,Sideways,146.006,1.349479587658351,45.41090087545891,15.526061757065122,1.0451082535176812,-5.909999999999997,4.009999999999991,0.021812094524601373
145.02,1402620.0,146.39786885245903,5.592857142857143,1296297.75,0.0176413624689487,Uptrend,146.12849999999997,1.1081509600765571,48.78654164368451,15.221122581188581,1.082019929449079,-6.519999999999982,2.450000000000017,0.02137350873455084
141.7,1214136.0,146.35967479674798,5.630714285714286,1294890.45,-0.006138514973151,Sideways,146.2735,0.641604018693954,47.18591624433181,14.234347044717708,0.9376360757004579,-8.570000000000022,2.8999999999999773,0.021146565725109232
140.51,926485.0,146.3125,5.575714285714286,1278486.45,-0.0152502698232483,Uptrend,146.28,0.17383528662844583,47.24893162393162,14.189425269322044,0.7246733041245764,-10.120000000000005,0.12999999999999545,0.02111000481937113
145.62,1206390.0,146.30696,5.212857142857144,1280177.35,0.0192639629083671,Uptrend,146.4615,0.2130041115158292,44.83240223463689,13.62547629297842,0.9423616188803839,-3.019999999999982,3.6299999999999955,0.022494821625866197
142.11,1356558.0,146.2736507936508,5.064285714285715,1293856.2,-0.005963797524667,Uptrend,146.379,-0.03873545999994121,37.28767861957404,13.976370434640955,1.0484611813894003,-4.529999999999973,-1.6499999999999773,0.023036407484173314
148.3,1630166.0,146.28960629921258,5.270714285714285,1305940.75,0.0355017190864683,Downtrend,146.461,0.25826328550766675,47.65532016186623,14.080723067557756,1.2482694946152801,1.3700000000000045,1.6400000000000148,0.024667437516322693
143.96,1550091.0,146.27140625,5.547142857142857,1333247.3,0.0041642543752572,Downtrend,146.364,0.14180061277988898,42.748423570341394,14.251688874988247,1.1626432695569682,-9.429999999999978,-1.9399999999999977,0.02554902751731759
148.57,1369293.0,146.28922480620156,5.558571428571428,1325655.75,0.0353483263831589,Downtrend,146.602,0.41668825536891063,49.9279983542481,14.169040230468056,1.032917482536473,1.2199999999999989,4.759999999999991,0.026306629907774836
150.28,1430138.0,146.3199230769231,5.694999999999999,1338735.95,0.0455657381716376,Downtrend,146.9875,0.7637177388176326,53.76655629139074,13.998585642842329,1.068274890205197,4.719999999999999,7.710000000000008,0.02626572419732017
146.86,1200059.0,146.32404580152672,5.943571428571427,1334053.85,0.0202394499071185,Downtrend,146.8645,0.7540830863764256,49.93197278911565,13.825258196884306,0.8995581400256069,3.450000000000017,-2.4599999999999795,0.024659518579887983
135.02,1627114.0,146.2384090909091,6.341428571428572,1347826.35,-0.061446020981568,Uptrend,146.03850000000003,-0.20656039444077123,33.837761745556946,16.71463159850299,1.2072133773019054,-10.0,-16.519999999999982,0.030151169824496653
134.22,1482054.0,146.14804511278194,6.077142857142858,1359712.9,-0.0659694724696901,Uptrend,145.236,-1.0206649974235802,37.274665632874594,19.26335337260582,1.0899756853082736,-7.47999999999999,-16.05000000000001,0.03014304002515683
139.75,1701256.0,146.10029850746267,6.41357142857143,1403888.6,-0.0268160065960634,Uptrend,144.692,-1.2057251279950094,44.749683715886505,19.1555608526333,1.2118169490086321,-0.7599999999999909,-10.879999999999995,0.03185752694516294
138.27,1337130.0,146.04229629629629,6.272857142857142,1405153.7,-0.0363331735004516,Uptrend,144.1735,-1.4550374795481957,45.29820709842665,19.59622853080583,0.9515898509892547,-7.349999999999994,-10.369999999999976,0.03181978501678555
143.31,1458945.0,146.02220588235295,6.6864285714285705,1410368.4,-0.0014242473229166,Sideways,144.007,-1.231734763761665,48.52814598037527,19.469209591178867,1.034442490345076,1.1999999999999886,-3.329999999999984,0.03290522355951399
147.53,1389437.0,146.03321167883212,6.763571428571426,1415405.7,0.0271430898814605,Uptrend,144.037,-0.706107453515699,54.941515511103596,19.552286069058653,0.9816528222261646,-0.7700000000000102,0.5999999999999943,0.03358595810375219
